time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/entropy_loss,train/loss,train/std,train/approx_kl,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction,train/policy_gradient_loss
2064384,1000.0,126,7011,294,1319.52211833,0.0027962098786331437,0.0003,3.4435688654581704,-0.00502270320430398,0.18194864690303802,0.025725374,0.2,966,0.9161366820335388,0.32826967592592593,0.011185331813370189
2080768,1000.0,127,7027,296,1319.94021645,0.001417245684411034,0.0003,3.453013984636329,-0.01651610992848873,0.1816115379333496,0.031666722,0.2,968,0.9554389119148254,0.3148796695402299,0.002138756253039357
2097152,1000.0,128,7042,297,1328.9657055999999,0.0008606165970294652,0.0003,3.4693644523620604,0.02831411361694336,0.18146423995494843,0.030398628,0.2,970,0.9583311676979065,0.33188920454545456,0.0050357951867309484
2113536,1000.0,129,7054,299,1333.75300987,0.0007658798224811378,0.0003,3.5142003769921786,-0.04086969047784805,0.18039925396442413,0.037991334,0.2,974,0.9540577530860901,0.3774752475247525,-0.002536986298665478
2129920,1000.0,130,7072,301,1337.3098959000001,0.0009639315991582157,0.0003,3.5457360333409804,0.012871808372437954,0.18034188449382782,0.024258912,0.2,975,0.9672774076461792,0.3173491379310345,0.004275736302651208
2146304,1000.0,131,7083,302,1334.68531571,0.0005926318836567848,0.0003,3.5544210310493196,-0.028545185923576355,0.18004262447357178,0.034681745,0.2,979,0.9677907228469849,0.3674839564732143,-0.0067776096173994506
2162688,1000.0,132,7091,304,1340.7517897,0.0006771170351633124,0.0003,3.5964571634928384,-0.022189177572727203,0.17945916950702667,0.032458644,0.2,985,0.9637954831123352,0.3611032196969697,-0.008453834721832677
2179072,1000.0,133,7106,306,1338.3959027600001,0.001177874744046546,0.0003,3.6095217977251326,-2.5166693376377225e-05,0.17937910556793213,0.023469074,0.2,986,0.960204005241394,0.31431361607142855,0.012572015643984611
2195456,1000.0,134,7119,308,1334.22998813,0.0011131348971838107,0.0003,3.6206235226831938,-0.012204857543110847,0.17910443246364594,0.032758553,0.2,989,0.9581576585769653,0.35127981085526316,-0.00030646185347761373
2211840,1000.0,135,7136,309,1332.3368946599999,0.0012667881871143785,0.0003,3.628046292525071,0.013634727336466312,0.17917384207248688,0.050522987,0.2,991,0.9556759595870972,0.33888221153846154,0.01232183940278796
2228224,1000.0,136,7149,311,1331.56939412,0.0007953425721401193,0.0003,3.6380725880463918,-0.015225859358906746,0.17885656654834747,0.02727529,0.2,993,0.956548810005188,0.31927083333333334,0.0037715076507690054
2244608,1000.0,137,7163,313,1332.06818352,0.0012460006886006643,0.0003,3.651546365684933,-0.009587111882865429,0.1787460297346115,0.029737264,0.2,995,0.9338740110397339,0.3542751736111111,0.005772850637893296
2260992,1000.0,138,7179,314,1326.71117108,0.0019920446425296216,0.0003,3.6580391222116897,0.030830202624201775,0.17865429818630219,0.025845662,0.2,996,0.9480456113815308,0.32876275510204084,0.011965461469692538
2277376,1000.0,139,7186,316,1330.65787048,0.0009124286908215555,0.0003,3.664647846459494,-0.020332355052232742,0.17841066420078278,0.033799626,0.2,1001,0.9511007070541382,0.36054270462633453,-0.007775797682658527
2293760,1000.0,140,7198,318,1331.94397379,0.0005778602200969603,0.0003,3.692693384744788,-0.011574248783290386,0.17802666127681732,0.031108385,0.2,1004,0.9469096064567566,0.3631132392473118,-0.000734880616668091
2310144,1000.0,141,7208,320,1335.56046848,0.0008368718596425552,0.0003,3.716951722296599,-0.022740520536899567,0.1776113510131836,0.032765415,0.2,1008,0.9652369618415833,0.3422897196261682,-0.006984178034510359
2326528,1000.0,142,7220,322,1335.53977178,0.000596252652904914,0.0003,3.7389875197595406,-0.034599386155605316,0.17725354433059692,0.056285057,0.2,1011,0.95867520570755,0.3459907945736434,0.0014416803804392269
2342912,1000.0,143,7231,323,1336.9977445200002,0.0008569784204675151,0.0003,3.763298409325736,-0.026106901466846466,0.17700068652629852,0.0366474,0.2,1014,0.963911771774292,0.35103236607142857,0.004390423844701477
2359296,1000.0,144,7246,325,1341.81360673,0.001708340652491132,0.0003,3.7808678378797556,-0.008071505464613438,0.17680060863494873,0.037104364,0.2,1016,0.9341771006584167,0.3566459760273973,0.010581322103636721
2375680,1000.0,145,7255,327,1341.68029011,0.0005041607801796913,0.0003,3.8191826831726803,-0.03200399875640869,0.17594237625598907,0.031186989,0.2,1020,0.9624959230422974,0.3469122023809524,-0.0035840545099095574
2392064,1000.0,146,7265,329,1345.26280719,0.00047649220152602446,0.0003,3.8605509643652,-0.029928483068943024,0.1754315346479416,0.0404246,0.2,1024,0.963522732257843,0.3537747130102041,-0.0035577611189943795
2408448,1000.0,147,7276,330,1344.4496107999998,0.0006161620052650651,0.0003,3.9020166691438654,-0.029161445796489716,0.17483146488666534,0.030437637,0.2,1027,0.9720864295959473,0.34476273148148145,-0.0007974547132803702
2424832,1000.0,148,7289,332,1342.13695516,0.0011273271043642631,0.0003,3.928884744644165,-0.02045390196144581,0.17462895810604095,0.031442218,0.2,1029,0.9685776829719543,0.3172743055555556,0.012231783281701306
2441216,1000.0,149,7298,334,1339.85561663,0.0009934403487406132,0.0003,3.935474858796301,-0.029803229495882988,0.17445029318332672,0.03316354,0.2,1033,0.9546008706092834,0.3516270661157025,-0.005692522333981084
2457600,1000.0,150,7309,336,1338.3314303000004,0.0012433294389684428,0.0003,3.946166016111438,-0.0019481995841488242,0.17449569702148438,0.03396067,0.2,1036,0.9486156105995178,0.3487835570469799,-0.0009370775574555733
2473984,1000.0,151,7318,338,1338.1000046400002,0.0008445920468368959,0.0003,3.9477201934172728,-0.01832466386258602,0.17430369555950165,0.030578611,0.2,1038,0.9435529112815857,0.3360105140186916,0.003795518666053208
2490368,1000.0,152,7329,339,1335.62896692,0.0010516640824740815,0.0003,3.963259111314812,-0.023859867826104164,0.17412059009075165,0.03727197,0.2,1041,0.9534379243850708,0.3600304110738255,0.0017115194663005387
2506752,1000.0,153,7344,341,1333.07750096,0.0011901275608509493,0.0003,3.9670546238238993,0.013101487420499325,0.1741761416196823,0.022282358,0.2,1042,0.95479416847229,0.29251802884615385,0.00413561281031714
2523136,1000.0,154,7355,343,1329.83221143,0.0016785785651575822,0.0003,3.9751016215274206,-0.011281071230769157,0.17391102015972137,0.033658992,0.2,1045,0.9429649710655212,0.3396124588815789,-0.0002325917333732114
2539520,1000.0,155,7368,344,1333.6249151599998,0.0009475741236376653,0.0003,3.995384176936718,0.00794625747948885,0.17373134195804596,0.030199924,0.2,1047,0.9450579881668091,0.32221186926605505,0.00428146482317136
2555904,1000.0,156,7377,346,1335.4127949499996,0.0008045441376413891,0.0003,4.019447600777774,-0.021870452910661697,0.17315489053726196,0.031215997,0.2,1050,0.947938859462738,0.3641585895721925,-0.0018112621454392526
2572288,1000.0,157,7390,348,1332.19796563,0.000708344456585552,0.0003,4.04344603822038,0.050999920815229416,0.17294879257678986,0.02390498,0.2,1051,0.9494219422340393,0.3117609797297297,0.012279584223555552
2588672,1000.0,158,7400,349,1332.53466072,0.0019497026092393842,0.0003,4.052590269791453,-0.02797413244843483,0.1729838103055954,0.041478336,0.2,1054,0.9267793297767639,0.35825892857142855,0.00462283594253704
2605056,1000.0,159,7407,351,1333.5679177800002,0.0012592673085567066,0.0003,4.05784900681379,-0.011545075103640556,0.1727638989686966,0.032449137,0.2,1058,0.9372304677963257,0.36407238924050633,-0.0040281039204857145
2621440,1000.0,160,7417,353,1337.9866726300002,0.0008690079999064187,0.0003,4.064773643409813,-0.017355618998408318,0.17269885540008545,0.03074948,0.2,1060,0.9629423022270203,0.34190418956043955,0.006010673686882461
2637824,1000.0,161,7430,355,1337.7570336800002,0.0006894796280257945,0.0003,4.077477693557739,0.03594616428017616,0.17242760956287384,0.025931997,0.2,1061,0.9641703367233276,0.3399697580645161,0.014141687867982734
2654208,1000.0,162,7441,356,1335.62527808,0.0014736645729925008,0.0003,4.092544931046506,-0.0128495367243886,0.17228461802005768,0.03304399,0.2,1063,0.9364249110221863,0.34599401595744683,0.004959960458205736
2670592,1000.0,163,7447,358,1332.21676055,0.0005901976227952697,0.0003,4.1231035580069335,-0.012018350884318352,0.1715826541185379,0.03327376,0.2,1067,0.9676343202590942,0.3623046875,-0.006671932916614717
2686976,1000.0,164,7458,360,1334.4478451400003,0.0009409628735023138,0.0003,4.142575658735682,0.01341481227427721,0.17162759602069855,0.0326245,0.2,1069,0.9642078280448914,0.370453381147541,0.006427371532839463
2703360,1000.0,165,7463,362,1332.63504118,0.0007920087659120459,0.0003,4.139715300426224,-0.012227143160998821,0.1716584712266922,0.031244265,0.2,1073,0.9637612104415894,0.3625919117647059,-0.0007193794124232967
2719744,1000.0,166,7471,364,1329.66203581,0.000934924540000365,0.0003,4.148098389732646,-0.013730467297136784,0.17153219878673553,0.028764827,0.2,1076,0.9555271863937378,0.33712817513368987,-0.00186858912133039
2736128,1000.0,167,7479,365,1329.8891873900002,0.0006612557173511228,0.0003,4.170075068528625,0.0005742260254919529,0.17101113498210907,0.029061366,0.2,1079,0.9627206921577454,0.34687051005747127,-0.0005751733919712661
2752512,1000.0,168,7490,367,1331.38559538,0.0008811287955976412,0.0003,4.187666056586093,0.033599693328142166,0.17092926800251007,0.02261871,0.2,1080,0.9749562740325928,0.30411116803278687,0.012348205278642842
2768896,1000.0,169,7499,369,1328.18173639,0.0010989465579443528,0.0003,4.1930972153578345,0.008008058182895184,0.17075836658477783,0.03045654,0.2,1082,0.9567698240280151,0.3319677337398374,0.0067371184487138094
2785280,1000.0,170,7511,370,1323.9646374600002,0.0019439896568655968,0.0003,4.208767863939393,0.004066029563546181,0.17060323059558868,0.024184842,0.2,1083,0.9133105278015137,0.31441627358490565,0.013549305314092704
2801664,1000.0,171,7519,372,1328.6183591300003,0.0017445343142539701,0.0003,4.218299133637372,-0.0017982246354222298,0.17049849033355713,0.030966314,0.2,1086,0.9395496845245361,0.3609375,0.0019683734376860014
2818048,1000.0,172,7530,374,1324.68918255,0.0010505161301877636,0.0003,4.225879174012404,0.004427289590239525,0.17039084434509277,0.026970657,0.2,1087,0.9573773145675659,0.3390925480769231,0.012635258169701466
2834432,1000.0,173,7542,375,1322.3771781,0.0031762117266720324,0.0003,4.226383769721315,0.03457123041152954,0.17049060761928558,0.023298668,0.2,1088,0.9277803301811218,0.31469298245614036,0.013388997842476033
2850816,1000.0,174,7553,377,1322.5178286500002,0.00231802721348841,0.0003,4.220146481583758,0.03952305018901825,0.17051935195922852,0.028326489,0.2,1089,0.8447065353393555,0.3433689024390244,0.012611447390532347
2867200,1000.0,175,7556,379,1323.42602296,0.0006687020084077339,0.0003,4.235814795946127,-0.016872229054570198,0.1702006310224533,0.03457474,0.2,1095,0.9527281522750854,0.3706039755351682,-0.009175320712006465
2883584,1000.0,176,7565,381,1327.64570228,0.0010575185588095337,0.0003,4.253921615600586,-0.0003051930689252913,0.16993217170238495,0.032683223,0.2,1097,0.9528536200523376,0.35246875,0.0055791847798973325
2899968,1000.0,177,7574,382,1326.88746655,0.0009434323136312221,0.0003,4.263500162533352,0.020985117182135582,0.1697966307401657,0.024184307,0.2,1098,0.9497389793395996,0.31815011160714285,0.013726284660931145
2916352,1000.0,178,7585,384,1334.99943277,0.001357389442134826,0.0003,4.271899177914574,0.013856364414095879,0.16977965831756592,0.022111515,0.2,1099,0.9135112762451172,0.28087797619047616,0.0073674990839901425
2932736,1000.0,179,7595,386,1339.4801917700001,0.0005386658287914163,0.0003,4.282938338898041,0.010401908308267593,0.16944243013858795,0.030533588,0.2,1101,0.9631985425949097,0.33383413461538464,0.0068808627099945
2949120,1000.0,180,7605,387,1335.61089075,0.0007494910940704999,0.0003,4.299213772088709,0.014165465719997883,0.1693633794784546,0.034210972,0.2,1103,0.9581264853477478,0.3280149647887324,0.01322488472993735
2965504,1000.0,181,7612,389,1334.0361700300002,0.0010407986372609301,0.0003,4.317654870997714,0.0052257925271987915,0.16897934675216675,0.03271268,0.2,1106,0.9326213598251343,0.3459127824858757,0.000572441422017449
2981888,1000.0,182,7623,391,1330.75664237,0.0018285698304815149,0.0003,4.321108129289415,0.03920009359717369,0.16909970343112946,0.021914734,0.2,1107,0.938148021697998,0.28877314814814814,0.010786387194120497
2998272,1000.0,183,7632,392,1329.06003306,0.0013904438378769114,0.0003,4.322045066139915,0.0008514838991686702,0.1690586805343628,0.043467633,0.2,1109,0.9214165210723877,0.3462949810606061,0.01236921063426769
3014656,1000.0,184,7639,394,1323.9359874999998,0.0018750172245722168,0.0003,4.334766564002404,-0.030715344473719597,0.16880135238170624,0.04418391,0.2,1113,0.9322205185890198,0.3600761217948718,-0.0015334752591279074
